player,team,league_name_fbref,league_name_sofifa,games,minutes,goals,assists,goals_pens,goals_per90,assists_per90,goals_pens_per90,xg,npxg,xa,xg_per90,xa_per90,npxg_per90,crosses,interceptions,tackles_won,aerials_won,touches_att_pen_area,dribbles_completed,progressive_carries,progressive_passes_received,tackles,dribble_tackles,pressures,blocks,clearances,gca,passes_completed,passes,passes_completed_short,passes_short,passes_completed_medium,passes_medium,passes_completed_long,passes_long,progressive_passes
Josh Magennis,Wigan Athletic,League One,English League One,9,584,0,0,0,0.00,0.00,0.00,,,,,,,3,2,0,,,,,,,,,,,,,,,,,,,,
Tom Pearce,Wigan Athletic,League One,English League One,9,571,0,2,0,0.00,0.32,0.00,,,,,,,31,9,7,,,,,,,,,,,,,,,,,,,,
Tom Bayliss,Wigan Athletic,League One,English League One,6,458,0,1,0,0.00,0.20,0.00,,,,,,,2,9,5,,,,,,,,,,,,,,,,,,,,
Jason Kerr,Wigan Athletic,League One,English League One,12,493,0,0,0,0.00,0.00,0.00,,,,,,,5,13,7,,,,,,,,,,,,,,,,,,,,
Graeme Shinnie,Wigan Athletic,League One,English League One,7,473,0,0,0,0.00,0.00,0.00,,,,,,,2,5,8,,,,,,,,,,,,,,,,,,,,
Jordan Jones,Wigan Athletic,League One,English League One,9,291,0,1,0,0.00,0.31,0.00,,,,,,,27,1,3,,,,,,,,,,,,,,,,,,,,
Joe Bennett,Wigan Athletic,League One,English League One,2,143,0,0,0,0.00,0.00,0.00,,,,,,,3,0,1,,,,,,,,,,,,,,,,,,,,
Thelo Aasgaard,Wigan Athletic,League One,English League One,5,164,1,1,1,0.55,0.55,0.55,,,,,,,2,3,0,,,,,,,,,,,,,,,,,,,,
Adam Long,Wigan Athletic,League One,English League One,1,90,0,0,0,0.00,0.00,0.00,,,,,,,0,3,1,,,,,,,,,,,,,,,,,,,,
Jamie McGrath,Wigan Athletic,League One,English League One,1,68,0,0,0,0.00,0.00,0.00,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,
Luke Robinson,Wigan Athletic,League One,English League One,1,55,0,0,0,0.00,0.00,0.00,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
Glen Rea,Wigan Athletic,League One,English League One,2,9,0,0,0,0.00,0.00,0.00,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
Jay Bird,MK Dons,League One,English League One,0,"","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jack Davies,MK Dons,League One,English League One,0,"","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Freeman,MK Dons,League One,English League One,0,"","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ronnie Sandford,MK Dons,League One,English League One,0,"","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Callum Tripp,MK Dons,League One,English League One,0,"","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Warren O'Hora,MK Dons,League One,English League One,35,"3,131",1,0,1,0.03,0.00,0.03,,,,,,,2,34,31,,,,,,,,,,,,,,,,,,,,
Scott Twine,MK Dons,League One,English League One,34,"2,993",14,9,14,0.42,0.27,0.42,,,,,,,94,14,20,,,,,,,,,,,,,,,,,,,,
Dean Lewington,MK Dons,League One,English League One,33,"2,836",0,0,0,0.00,0.00,0.00,,,,,,,12,31,32,,,,,,,,,,,,,,,,,,,,
Daniel Harvie,MK Dons,League One,English League One,31,"2,725",0,3,0,0.00,0.10,0.00,,,,,,,110,18,28,,,,,,,,,,,,,,,,,,,,
Harry Darling,MK Dons,League One,English League One,30,"2,579",3,0,3,0.10,0.00,0.10,,,,,,,0,28,15,,,,,,,,,,,,,,,,,,,,
Matt O'Riley,MK Dons,League One,English League One,26,"2,321",7,5,7,0.27,0.19,0.27,,,,,,,93,34,35,,,,,,,,,,,,,,,,,,,,
Troy Parrott,MK Dons,League One,English League One,30,"2,074",3,6,2,0.13,0.26,0.09,,,,,,,24,4,10,,,,,,,,,,,,,,,,,,,,
Andy Fisher,MK Dons,League One,English League One,23,"2,070",0,0,0,0.00,0.00,0.00,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
Mohamed Eisa,MK Dons,League One,English League One,27,"1,769",9,1,9,0.46,0.05,0.46,,,,,,,3,5,8,,,,,,,,,,,,,,,,,,,,
Tennai Watson,MK Dons,League One,English League One,26,"1,681",2,1,2,0.11,0.05,0.11,,,,,,,28,22,23,,,,,,,,,,,,,,,,,,,,
Ethan Robson,MK Dons,League One,English League One,18,"1,444",1,1,1,0.06,0.06,0.06,,,,,,,3,16,21,,,,,,,,,,,,,,,,,,,,
Peter Kioso,MK Dons,League One,English League One,18,"1,434",4,3,4,0.25,0.19,0.25,,,,,,,40,12,22,,,,,,,,,,,,,,,,,,,,
Josh McEachran,MK Dons,League One,English League One,25,"1,368",0,1,0,0.00,0.07,0.00,,,,,,,27,28,41,,,,,,,,,,,,,,,,,,,,
Jamie Cumming,MK Dons,League One,English League One,10,900,0,0,0,0.00,0.00,0.00,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
David Kasumu,MK Dons,League One,English League One,14,815,0,0,0,0.00,0.00,0.00,,,,,,,5,9,23,,,,,,,,,,,,,,,,,,,,
Conor Coventry,MK Dons,League One,English League One,9,794,0,1,0,0.00,0.11,0.00,,,,,,,4,8,12,,,,,,,,,,,,,,,,,,,,
Hiram Boateng,MK Dons,League One,English League One,24,830,3,3,3,0.33,0.33,0.33,,,,,,,10,1,3,,,,,,,,,,,,,,,,,,,,
Theo Corbeanu,MK Dons,League One,English League One,8,566,1,0,1,0.16,0.00,0.16,,,,,,,19,3,6,,,,,,,,,,,,,,,,,,,,
Zak Jules,MK Dons,League One,English League One,7,512,0,0,0,0.00,0.00,0.00,,,,,,,0,7,5,,,,,,,,,,,,,,,,,,,,
Max Watters,MK Dons,League One,English League One,11,487,5,1,5,0.92,0.18,0.92,,,,,,,5,1,0,,,,,,,,,,,,,,,,,,,,
Aden Baldwin,MK Dons,League One,English League One,9,413,0,0,0,0.00,0.00,0.00,,,,,,,4,9,4,,,,,,,,,,,,,,,,,,,,
Kaine Kessler,MK Dons,League One,English League One,4,255,1,1,1,0.35,0.35,0.35,,,,,,,4,2,6,,,,,,,,,,,,,,,,,,,,
Connor Wickham,MK Dons,League One,English League One,8,211,1,0,1,0.43,0.00,0.43,,,,,,,1,2,1,,,,,,,,,,,,,,,,,,,,
Charlie Brown,MK Dons,League One,English League One,6,98,0,0,0,0.00,0.00,0.00,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,
Franco Ravizzoli,MK Dons,League One,English League One,1,90,0,0,0,0.00,0.00,0.00,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
Matthew Smith,MK Dons,League One,English League One,1,90,0,0,0,0.00,0.00,0.00,,,,,,,0,1,3,,,,,,,,,,,,,,,,,,,,
Laurie Walker,MK Dons,League One,English League One,1,90,0,0,0,0.00,0.00,0.00,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
Josh Martin,MK Dons,League One,English League One,5,70,0,0,0,0.00,0.00,0.00,,,,,,,2,0,1,,,,,,,,,,,,,,,,,,,,
Daniel Kemp,MK Dons,League One,English League One,1,3,0,0,0,0.00,0.00,0.00,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
Brooklyn Ilunga,MK Dons,League One,English League One,1,1,0,0,0,0.00,0.00,0.00,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
Eddie Brearey,Oxford United,League One,English League One,0,"","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ben Davis,Oxford United,League One,English League One,0,"","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Golding,Oxford United,League One,English League One,0,"","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyler Goodhram,Oxford United,League One,English League One,0,"","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kie Plumley,Oxford United,League One,English League One,0,"","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oisin Smyth,Oxford United,League One,English League One,0,"","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steve Seddon,Oxford United,League One,English League One,34,"2,939",2,5,2,0.06,0.15,0.06,,,,,,,150,37,33,,,,,,,,,,,,,,,,,,,,
Cameron Brannagan,Oxford United,League One,English League One,33,"2,877",12,0,8,0.38,0.00,0.25,,,,,,,20,41,53,,,,,,,,,,,,,,,,,,,,
Matty Taylor,Oxford United,League One,English League One,34,"2,805",17,1,17,0.55,0.03,0.55,,,,,,,16,5,10,,,,,,,,,,,,,,,,,,,,
Mark Sykes,Oxford United,League One,English League One,31,"2,423",8,1,8,0.30,0.04,0.30,,,,,,,77,25,32,,,,,,,,,,,,,,,,,,,,
Elliott Moore,Oxford United,League One,English League One,27,"2,349",0,0,0,0.00,0.00,0.00,,,,,,,1,38,18,,,,,,,,,,,,,,,,,,,,
Sam Long,Oxford United,League One,English League One,27,"2,342",1,1,1,0.04,0.04,0.04,,,,,,,43,44,20,,,,,,,,,,,,,,,,,,,,
Herbie Kane,Oxford United,League One,English League One,26,"2,195",0,4,0,0.00,0.16,0.00,,,,,,,65,36,32,,,,,,,,,,,,,,,,,,,,
Jack Stevens,Oxford United,League One,English League One,23,"2,070",0,0,0,0.00,0.00,0.00,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
Jordan Thorniley,Oxford United,League One,English League One,21,"1,858",0,1,0,0.00,0.05,0.00,,,,,,,1,42,20,,,,,,,,,,,,,,,,,,,,
Gavin Whyte,Oxford United,League One,English League One,27,"1,807",0,9,0,0.00,0.45,0.00,,,,,,,32,13,20,,,,,,,,,,,,,,,,,,,,
Luke McNally,Oxford United,League One,English League One,20,"1,657",3,1,3,0.16,0.05,0.16,,,,,,,2,30,27,,,,,,,,,,,,,,,,,,,,
James Henry,Oxford United,League One,English League One,23,"1,546",7,3,4,0.41,0.17,0.23,,,,,,,73,17,15,,,,,,,,,,,,,,,,,,,,
Nathan Holland,Oxford United,League One,English League One,27,"1,367",4,5,4,0.26,0.33,0.26,,,,,,,12,8,9,,,,,,,,,,,,,,,,,,,,
Ryan Williams,Oxford United,League One,English League One,24,"1,268",2,3,2,0.14,0.21,0.14,,,,,,,43,26,23,,,,,,,,,,,,,,,,,,,,
Simon Eastwood,Oxford United,League One,English League One,11,990,0,0,0,0.00,0.00,0.00,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
Alex Rodriguez,Oxford United,League One,English League One,13,913,0,0,0,0.00,0.00,0.00,,,,,,,2,22,16,,,,,,,,,,,,,,,,,,,,
Anthony Forde,Oxford United,League One,English League One,13,916,1,1,1,0.10,0.10,0.10,,,,,,,87,13,9,,,,,,,,,,,,,,,,,,,,
Marcus McGuane,Oxford United,League One,English League One,22,973,0,1,0,0.00,0.09,0.00,,,,,,,8,9,12,,,,,,,,,,,,,,,,,,,,
Billy Bodin,Oxford United,League One,English League One,12,686,3,2,3,0.39,0.26,0.39,,,,,,,33,5,4,,,,,,,,,,,,,,,,,,,,
Sam Baldock,Oxford United,League One,English League One,6,288,2,1,2,0.62,0.31,0.62,,,,,,,2,0,4,,,,,,,,,,,,,,,,,,,,
Ciaron Brown,Oxford United,League One,English League One,5,282,1,0,1,0.32,0.00,0.32,,,,,,,0,4,7,,,,,,,,,,,,,,,,,,,,
Sam Winnall,Oxford United,League One,English League One,14,402,1,1,1,0.22,0.22,0.22,,,,,,,1,0,2,,,,,,,,,,,,,,,,,,,,
Connal Trueman,Oxford United,League One,English League One,2,180,0,0,0,0.00,0.00,0.00,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
Jamie Hanson,Oxford United,League One,English League One,2,168,0,0,0,0.00,0.00,0.00,,,,,,,2,3,1,,,,,,,,,,,,,,,,,,,,
Marcus Browne,Oxford United,League One,English League One,2,77,1,0,1,1.17,0.00,1.17,,,,,,,0,3,0,,,,,,,,,,,,,,,,,,,,
Dan Agyei,Oxford United,League One,English League One,14,199,0,0,0,0.00,0.00,0.00,,,,,,,6,1,2,,,,,,,,,,,,,,,,,,,,
John Mousinho,Oxford United,League One,English League One,5,43,0,0,0,0.00,0.00,0.00,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,
Joel Cooper,Oxford United,League One,English League One,2,5,0,0,0,0.00,0.00,0.00,,,,,,,2,0,0,,,,,,,,,,,,,,,,,,,,
David Agbontohoma,Sheffield Weds,League One,English League One,0,"","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kwame Boateng,Sheffield Weds,League One,English League One,0,"","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joshua Render,Sheffield Weds,League One,English League One,0,"","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liam Waldock,Sheffield Weds,League One,English League One,0,"","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barry Bannan,Sheffield Weds,League One,English League One,33,"2,917",7,7,6,0.22,0.22,0.19,,,,,,,197,19,31,,,,,,,,,,,,,,,,,,,,
Liam Palmer,Sheffield Weds,League One,English League One,33,"2,902",1,3,1,0.03,0.09,0.03,,,,,,,40,39,32,,,,,,,,,,,,,,,,,,,,
Bailey Peacock-Farrell,Sheffield Weds,League One,English League One,31,"2,790",0,0,0,0.00,0.00,0.00,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
Marvin Johnson,Sheffield Weds,League One,English League One,27,"2,297",2,4,2,0.08,0.16,0.08,,,,,,,124,28,18,,,,,,,,,,,,,,,,,,,,
Jack Hunt,Sheffield Weds,League One,English League One,28,"2,207",0,3,0,0.00,0.12,0.00,,,,,,,134,27,17,,,,,,,,,,,,,,,,,,,,
Callum Paterson,Sheffield Weds,League One,English League One,29,"1,954",5,2,5,0.23,0.09,0.23,,,,,,,34,14,13,,,,,,,,,,,,,,,,,,,,
Lee Gregory,Sheffield Weds,League One,English League One,24,"1,851",8,5,7,0.39,0.24,0.34,,,,,,,10,11,11,,,,,,,,,,,,,,,,,,,,
Sam Hutchinson,Sheffield Weds,League One,English League One,18,"1,514",1,1,1,0.06,0.06,0.06,,,,,,,2,33,14,,,,,,,,,,,,,,,,,,,,
Lewis Wing,Sheffield Weds,League One,English League One,18,"1,285",0,0,0,0.00,0.00,0.00,,,,,,,39,17,17,,,,,,,,,,,,,,,,,,,,
Dominic Iorfa,Sheffield Weds,League One,English League One,15,"1,267",0,0,0,0.00,0.00,0.00,,,,,,,0,28,14,,,,,,,,,,,,,,,,,,,,
Fisayo Dele-Bashiru,Sheffield Weds,League One,English League One,19,"1,205",1,1,1,0.07,0.07,0.07,,,,,,,10,7,12,,,,,,,,,,,,,,,,,,,,
Chey Dunkley,Sheffield Weds,League One,English League One,16,"1,205",2,0,2,0.15,0.00,0.15,,,,,,,0,32,10,,,,,,,,,,,,,,,,,,,,
Massimo Luongo,Sheffield Weds,League One,English League One,14,"1,183",0,2,0,0.00,0.15,0.00,,,,,,,5,18,36,,,,,,,,,,,,,,,,,,,,
Dennis Adeniran,Sheffield Weds,League One,English League One,18,"1,139",3,0,3,0.24,0.00,0.24,,,,,,,4,17,17,,,,,,,,,,,,,,,,,,,,
Florian Kamberi,Sheffield Weds,League One,English League One,20,"1,073",4,0,4,0.34,0.00,0.34,,,,,,,10,3,7,,,,,,,,,,,,,,,,,,,,
George Byers,Sheffield Weds,League One,English League One,11,815,3,1,3,0.33,0.11,0.33,,,,,,,8,17,10,,,,,,,,,,,,,,,,,,,,
Jordan Storey,Sheffield Weds,League One,English League One,8,720,0,0,0,0.00,0.00,0.00,,,,,,,0,18,4,,,,,,,,,,,,,,,,,,,,
Jaden Brown,Sheffield Weds,League One,English League One,11,656,0,0,0,0.00,0.00,0.00,,,,,,,9,4,6,,,,,,,,,,,,,,,,,,,,
Nathaniel Mendez-Laing,Sheffield Weds,League One,English League One,10,622,2,1,2,0.29,0.14,0.29,,,,,,,40,10,7,,,,,,,,,,,,,,,,,,,,
Olamide Shodipo,Sheffield Weds,League One,English League One,13,605,1,0,1,0.15,0.00,0.15,,,,,,,30,8,6,,,,,,,,,,,,,,,,,,,,
Saido Berahino,Sheffield Weds,League One,English League One,19,793,2,1,2,0.23,0.11,0.23,,,,,,,5,0,2,,,,,,,,,,,,,,,,,,,,
Theo Corbeanu,Sheffield Weds,League One,English League One,13,680,2,2,2,0.26,0.26,0.26,,,,,,,47,4,10,,,,,,,,,,,,,,,,,,,,
Ciaran Brennan,Sheffield Weds,League One,English League One,11,564,0,0,0,0.00,0.00,0.00,,,,,,,1,13,6,,,,,,,,,,,,,,,,,,,,
Sylla Sow,Sheffield Weds,League One,English League One,11,392,2,0,2,0.46,0.00,0.46,,,,,,,2,1,6,,,,,,,,,,,,,,,,,,,,
Josh Windass,Sheffield Weds,League One,English League One,7,324,4,1,4,1.11,0.28,1.11,,,,,,,15,2,3,,,,,,,,,,,,,,,,,,,,
Joe Wildsmith,Sheffield Weds,League One,English League One,3,270,0,0,0,0.00,0.00,0.00,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
Lewis Gibson,Sheffield Weds,League One,English League One,4,161,0,1,0,0.00,0.56,0.00,,,,,,,1,3,1,,,,,,,,,,,,,,,,,,,,
André Green,Sheffield Weds,League One,English League One,2,132,0,0,0,0.00,0.00,0.00,,,,,,,3,0,0,,,,,,,,,,,,,,,,,,,,
Harlee Dean,Sheffield Weds,League One,English League One,2,96,0,0,0,0.00,0.00,0.00,,,,,,,0,2,0,,,,,,,,,,,,,,,,,,,,
Tyreece John-Jules,Sheffield Weds,League One,English League One,1,19,0,0,0,0.00,0.00,0.00,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
Jacob Carney,Sunderland,League One,English League One,0,"","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cieran Dunne,Sunderland,League One,English League One,0,"","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyrese Dyce,Sunderland,League One,English League One,0,"","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Will Grigg,Sunderland,League One,English League One,0,"","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zac Johnson,Sunderland,League One,English League One,0,"","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harrison Sohna,Sunderland,League One,English League One,0,"","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ellis Taylor,Sunderland,League One,English League One,0,"","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stephen Wearne,Sunderland,League One,English League One,0,"","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ollie Younger,Sunderland,League One,English League One,0,"","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ross Stewart,Sunderland,League One,English League One,35,"3,091",22,0,19,0.64,0.00,0.55,,,,,,,9,8,16,,,,,,,,,,,,,,,,,,,,
Callum Doyle,Sunderland,League One,English League One,33,"2,922",1,3,1,0.03,0.09,0.03,,,,,,,3,47,38,,,,,,,,,,,,,,,,,,,,
Daniel Neil,Sunderland,League One,English League One,33,"2,569",2,7,2,0.07,0.25,0.07,,,,,,,25,28,29,,,,,,,,,,,,,,,,,,,,
Carl Winchester,Sunderland,League One,English League One,31,"2,566",3,1,3,0.11,0.04,0.11,,,,,,,29,31,48,,,,,,,,,,,,,,,,,,,,
Tom Flanagan,Sunderland,League One,English League One,25,"2,215",1,1,1,0.04,0.04,0.04,,,,,,,2,42,27,,,,,,,,,,,,,,,,,,,,
Lynden Gooch,Sunderland,League One,English League One,27,"2,197",0,5,0,0.00,0.20,0.00,,,,,,,93,20,29,,,,,,,,,,,,,,,,,,,,
Ron-Thorben Hoffmann,Sunderland,League One,English League One,23,"2,070",0,0,0,0.00,0.00,0.00,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
Dennis Cirken,Sunderland,League One,English League One,26,"1,993",0,2,0,0.00,0.09,0.00,,,,,,,38,20,32,,,,,,,,,,,,,,,,,,,,
Alex Pritchard,Sunderland,League One,English League One,31,"1,868",4,7,4,0.19,0.34,0.19,,,,,,,123,12,27,,,,,,,,,,,,,,,,,,,,
Elliot Embleton,Sunderland,League One,English League One,29,"1,842",4,5,4,0.20,0.24,0.20,,,,,,,125,4,10,,,,,,,,,,,,,,,,,,,,
Bailey Wright,Sunderland,League One,English League One,26,"1,658",2,1,2,0.11,0.05,0.11,,,,,,,11,24,16,,,,,,,,,,,,,,,,,,,,
Corry Evans,Sunderland,League One,English League One,22,"1,433",1,1,1,0.06,0.06,0.06,,,,,,,5,31,23,,,,,,,,,,,,,,,,,,,,
Luke O'Nien,Sunderland,League One,English League One,16,"1,395",2,1,2,0.13,0.06,0.13,,,,,,,11,24,22,,,,,,,,,,,,,,,,,,,,
Leon Dajaku,Sunderland,League One,English League One,20,"1,180",4,3,4,0.31,0.23,0.31,,,,,,,52,7,15,,,,,,,,,,,,,,,,,,,,
Aiden McGeady,Sunderland,League One,English League One,14,981,3,4,0,0.28,0.37,0.00,,,,,,,65,1,16,,,,,,,,,,,,,,,,,,,,
Anthony Patterson,Sunderland,League One,English League One,9,810,0,0,0,0.00,0.00,0.00,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,
Nathan Broadhead,Sunderland,League One,English League One,12,755,5,0,5,0.60,0.00,0.60,,,,,,,3,0,9,,,,,,,,,,,,,,,,,,,,
Aiden O'Brien,Sunderland,League One,English League One,17,727,2,1,2,0.25,0.12,0.25,,,,,,,10,6,9,,,,,,,,,,,,,,,,,,,,
Jay Matete,Sunderland,League One,English League One,6,469,0,0,0,0.00,0.00,0.00,,,,,,,2,4,6,,,,,,,,,,,,,,,,,,,,
Danny Batth,Sunderland,League One,English League One,4,360,0,0,0,0.00,0.00,0.00,,,,,,,0,6,8,,,,,,,,,,,,,,,,,,,,
Lee Burge,Sunderland,League One,English League One,3,270,0,0,0,0.00,0.00,0.00,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
Jack Clarke,Sunderland,League One,English League One,7,278,0,0,0,0.00,0.00,0.00,,,,,,,9,2,2,,,,,,,,,,,,,,,,,,,,
Trai Hume,Sunderland,League One,English League One,2,180,0,0,0,0.00,0.00,0.00,,,,,,,3,0,4,,,,,,,,,,,,,,,,,,,,
Jermain Defoe,Sunderland,League One,English League One,4,127,0,0,0,0.00,0.00,0.00,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,
Niall Huggins,Sunderland,League One,English League One,2,115,0,0,0,0.00,0.00,0.00,,,,,,,2,3,0,,,,,,,,,,,,,,,,,,,,
Jack Diamond,Sunderland,League One,English League One,3,90,0,0,0,0.00,0.00,0.00,,,,,,,6,0,2,,,,,,,,,,,,,,,,,,,,
Arbenit Xhemajli,Sunderland,League One,English League One,1,90,0,0,0,0.00,0.00,0.00,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
Denver Hume,Sunderland,League One,English League One,4,118,0,0,0,0.00,0.00,0.00,,,,,,,3,2,5,,,,,,,,,,,,,,,,,,,,
Patrick Roberts,Sunderland,League One,English League One,4,72,0,0,0,0.00,0.00,0.00,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,
Frederik Ibsen,Sunderland,League One,English League One,3,47,0,0,0,0.00,0.00,0.00,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,
Benjamin Mbunga-Kimpioka,Sunderland,League One,English League One,2,36,1,0,1,2.50,0.00,2.50,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,
William Harris,Sunderland,League One,English League One,3,21,0,0,0,0.00,0.00,0.00,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
Josh Hawkes,Sunderland,League One,English League One,1,11,0,0,0,0.00,0.00,0.00,,,,,,,2,0,0,,,,,,,,,,,,,,,,,,,,
Matt Bloomfield,Wycombe,League One,English League One,0,"","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andre Burley,Wycombe,League One,English League One,0,"","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyla Dickinson,Wycombe,League One,English League One,0,"","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ali Al Hamadi,Wycombe,League One,English League One,0,"","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adam Leathers,Wycombe,League One,English League One,0,"","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connor Parsons,Wycombe,League One,English League One,0,"","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adam Przybek,Wycombe,League One,English League One,0,"","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alex Samuel,Wycombe,League One,English League One,0,"","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Stockdale,Wycombe,League One,English League One,35,"3,150",0,1,0,0.00,0.03,0.00,,,,,,,0,5,1,,,,,,,,,,,,,,,,,,,,
Jordan Obita,Wycombe,League One,English League One,34,"2,982",3,7,3,0.09,0.21,0.09,,,,,,,118,25,28,,,,,,,,,,,,,,,,,,,,
Joe Jacobson,Wycombe,League One,English League One,31,"2,652",3,4,2,0.10,0.14,0.07,,,,,,,192,64,31,,,,,,,,,,,,,,,,,,,,
Sam Vokes,Wycombe,League One,English League One,32,"2,631",11,4,11,0.38,0.14,0.38,,,,,,,6,2,2,,,,,,,,,,,,,,,,,,,,
Anthony Stewart,Wycombe,League One,English League One,29,"2,468",2,1,2,0.07,0.04,0.07,,,,,,,8,28,20,,,,,,,,,,,,,,,,,,,,
Garath McCleary,Wycombe,League One,English League One,31,"2,271",7,6,7,0.28,0.24,0.28,,,,,,,102,12,17,,,,,,,,,,,,,,,,,,,,
Josh Scowen,Wycombe,League One,English League One,26,"2,270",0,3,0,0.00,0.12,0.00,,,,,,,21,51,48,,,,,,,,,,,,,,,,,,,,
Curtis Thompson,Wycombe,League One,English League One,28,"2,078",2,1,2,0.09,0.04,0.09,,,,,,,29,27,24,,,,,,,,,,,,,,,,,,,,
Brandon Hanlan,Wycombe,League One,English League One,29,"2,076",6,3,6,0.26,0.13,0.26,,,,,,,6,5,17,,,,,,,,,,,,,,,,,,,,
Jack Grimmer,Wycombe,League One,English League One,24,"2,048",2,0,2,0.09,0.00,0.09,,,,,,,38,22,21,,,,,,,,,,,,,,,,,,,,
Ryan Tafazolli,Wycombe,League One,English League One,22,"1,980",4,0,4,0.18,0.00,0.18,,,,,,,0,27,16,,,,,,,,,,,,,,,,,,,,
Jason McCarthy,Wycombe,League One,English League One,20,"1,773",0,2,0,0.00,0.10,0.00,,,,,,,73,17,6,,,,,,,,,,,,,,,,,,,,
Anis Mehmeti,Wycombe,League One,English League One,25,"1,304",6,3,6,0.41,0.21,0.41,,,,,,,24,6,11,,,,,,,,,,,,,,,,,,,,
Daryl Horgan,Wycombe,League One,English League One,23,"1,043",1,4,1,0.09,0.35,0.09,,,,,,,25,6,7,,,,,,,,,,,,,,,,,,,,
David Wheeler,Wycombe,League One,English League One,23,952,2,0,2,0.19,0.00,0.19,,,,,,,2,25,9,,,,,,,,,,,,,,,,,,,,
Sullay Kaikai,Wycombe,League One,English League One,16,736,2,5,2,0.24,0.61,0.24,,,,,,,34,3,9,,,,,,,,,,,,,,,,,,,,
Christian Joseph,Wycombe,League One,English League One,9,726,1,0,1,0.12,0.00,0.12,,,,,,,0,20,7,,,,,,,,,,,,,,,,,,,,
Lewis Wing,Wycombe,League One,English League One,5,318,0,0,0,0.00,0.00,0.00,,,,,,,2,4,4,,,,,,,,,,,,,,,,,,,,
